event_target,censor_target,batch_size,batching_policy,empirical_zero_event_prob,theoretical_zero_event_prob,empirical_weak_info_prob,theoretical_weak_info_prob,bp,zero_event_gap,weak_info_gap
0.1,0.5,8,event_quota_wr_25,0.0,0.6618615060302866,0.0,0.9421793203489962,0.402234636871508,-0.6618615060302866,-0.9421793203489962
0.1,0.5,8,event_quota_wr_50,0.0,0.6618615060302866,0.0,0.9421793203489962,0.402234636871508,-0.6618615060302866,-0.9421793203489962
0.1,0.5,8,random,0.6888888888888889,0.6618615060302866,0.9111111111111112,0.9421793203489962,0.402234636871508,0.02702738285860229,-0.031068209237885003
0.1,0.5,8,riskset_anchor_25,0.0,0.6618615060302866,0.0,0.9421793203489962,0.402234636871508,-0.6618615060302866,-0.9421793203489962
0.1,0.5,8,riskset_anchor_50,0.0,0.6618615060302866,0.0,0.9421793203489962,0.402234636871508,-0.6618615060302866,-0.9421793203489962
